episode_date,episode_theme,episode_url,track_number,title,artist,raw_title,notes,apple_music_url,apple_music_confidence,apple_music_track_name,apple_music_artist_name,apple_music_album_name
2024.07.28,,https://www.j-wave.co.jp/original/travelling/240728.html,7,ハチス,折坂悠太,ハチス / 折坂悠太,,,0,,,
2024.07.28,,https://www.j-wave.co.jp/original/travelling/240728.html,8,Grapefruit Moon,大橋トリオ,Grapefruit Moon / 大橋トリオ,,,0,,,
2024.07.28,,https://www.j-wave.co.jp/original/travelling/240728.html,9,ウイスキーが、お好きでしょ,ハナレグミ,ウイスキーが、お好きでしょ / ハナレグミ,,,0,,,
2024.08.04,,https://www.j-wave.co.jp/original/travelling/240804.html,1,All Things Must Pass (Anthology 3 Version),The Beatles,All Things Must Pass (Anthology 3 Version) / The Beatles,,,0,,,
2024.08.04,,https://www.j-wave.co.jp/original/travelling/240804.html,2,Line By Line,Prep,Line By Line / Prep,,,0,,,
2024.08.04,,https://www.j-wave.co.jp/original/travelling/240804.html,3,Poetry,The RH Factor feat. Q-Tip & Erykah Badu,Poetry / The RH Factor feat. Q-Tip & Erykah Badu,,,0,,,
2024.08.04,,https://www.j-wave.co.jp/original/travelling/240804.html,4,Skiptracing,Mild High Club,Skiptracing / Mild High Club,,,0,,,
2024.08.04,,https://www.j-wave.co.jp/original/travelling/240804.html,5,Lily Of Da Valley,Dragon Ash,Lily Of Da Valley / Dragon Ash,,,0,,,
2024.08.04,,https://www.j-wave.co.jp/original/travelling/240804.html,6,The One,Kodaline,The One / Kodaline,,,0,,,
2024.08.04,,https://www.j-wave.co.jp/original/travelling/240804.html,7,All The World Loves Lovers,Prefab Spraut,All The World Loves Lovers / Prefab Spraut,,,0,,,
2024.08.04,,https://www.j-wave.co.jp/original/travelling/240804.html,8,Slip Into Something More Comfortable,Kinobe,Slip Into Something More Comfortable / Kinobe,,,0,,,
2024.08.04,,https://www.j-wave.co.jp/original/travelling/240804.html,9,Visit Croatia,Alabaster DePlume,Visit Croatia / Alabaster DePlume,,,0,,,
2024.08.11,,https://www.j-wave.co.jp/original/travelling/240811.html,1,Pov,Ariana Grande,Pov / Ariana Grande,,,0,,,
2024.08.11,,https://www.j-wave.co.jp/original/travelling/240811.html,2,Parece Que Fue Ayer,Rosario,Parece Que Fue Ayer / Rosario,,,0,,,
2024.08.11,,https://www.j-wave.co.jp/original/travelling/240811.html,3,Blue Beach - Welcome To Your Beach,Steve Hiett,Blue Beach - Welcome To Your Beach / Steve Hiett,,,0,,,
2024.08.11,,https://www.j-wave.co.jp/original/travelling/240811.html,4,Pale Blue Eyes,Paul Quinn & Edwyn Collins,Pale Blue Eyes / Paul Quinn & Edwyn Collins,,,0,,,
2024.08.11,,https://www.j-wave.co.jp/original/travelling/240811.html,5,海,サザンオールスターズ,海 / サザンオールスターズ,,,0,,,
2024.08.11,,https://www.j-wave.co.jp/original/travelling/240811.html,6,Bonita Applebum,A Tribe Called Quest,Bonita Applebum / A Tribe Called Quest,,,0,,,
2024.08.11,,https://www.j-wave.co.jp/original/travelling/240811.html,7,Chicago,Sufjan Stevens,Chicago / Sufjan Stevens,,,0,,,
2024.08.11,,https://www.j-wave.co.jp/original/travelling/240811.html,8,No Promises,Shayne Ward,No Promises / Shayne Ward,,,0,,,
2024.08.11,,https://www.j-wave.co.jp/original/travelling/240811.html,9,Waterfalls,Bette Midler,Waterfalls / Bette Midler,,,0,,,
2024.08.18,,https://www.j-wave.co.jp/original/travelling/240818.html,1,Whatever Gets You Thru The Night,John Lennon,Whatever Gets You Thru The Night / John Lennon,,,0,,,
2024.08.18,,https://www.j-wave.co.jp/original/travelling/240818.html,2,Seaside Woman Blues,サザンオールスターズ,Seaside Woman Blues / サザンオールスターズ,,,0,,,
2024.08.18,,https://www.j-wave.co.jp/original/travelling/240818.html,3,甲州街道はもう夏なのさ feat. おかもとえみ,fox capture plan,甲州街道はもう夏なのさ feat. おかもとえみ / fox capture plan,,,0,,,
2024.08.18,,https://www.j-wave.co.jp/original/travelling/240818.html,4,Karen,藤原ヒロシ,Karen / 藤原ヒロシ,,,0,,,
2024.08.18,,https://www.j-wave.co.jp/original/travelling/240818.html,5,ありったけの愛,シアターブルック,ありったけの愛 / シアターブルック,,,0,,,
2024.08.18,,https://www.j-wave.co.jp/original/travelling/240818.html,6,Thousand Knives,Thundercat,Thousand Knives / Thundercat,,,0,,,
2024.08.18,,https://www.j-wave.co.jp/original/travelling/240818.html,7,Sweet Life,Frank Ocean,Sweet Life / Frank Ocean,,,0,,,
2024.08.18,,https://www.j-wave.co.jp/original/travelling/240818.html,8,Out Getting Ribs,King Krule,Out Getting Ribs / King Krule,,,0,,,
2024.08.18,,https://www.j-wave.co.jp/original/travelling/240818.html,9,Didn't I,Darondo,Didn't I / Darondo,,,0,,,
2024.08.25,,https://www.j-wave.co.jp/original/travelling/240825.html,1,The Best Thing,Electric Youth,The Best Thing / Electric Youth,,,0,,,
2024.08.25,,https://www.j-wave.co.jp/original/travelling/240825.html,2,Mi Swing Es Tropical,Quantic & Nickodemus feat. Tempo & The Candela Allstars,Mi Swing Es Tropical / Quantic & Nickodemus feat. Tempo & The Candela Allstars,,,0,,,
2024.08.25,,https://www.j-wave.co.jp/original/travelling/240825.html,3,Badfish,Sublime,Badfish / Sublime,,,0,,,
2024.08.25,,https://www.j-wave.co.jp/original/travelling/240825.html,4,I Love You,Willie Griffin,I Love You / Willie Griffin,,,0,,,
2024.08.25,,https://www.j-wave.co.jp/original/travelling/240825.html,5,街の風景,尾崎豊,街の風景 / 尾崎豊,,,0,,,
2024.08.25,,https://www.j-wave.co.jp/original/travelling/240825.html,6,Hey Little Baby,Dope Lemon,Hey Little Baby / Dope Lemon,,,0,,,
2024.08.25,,https://www.j-wave.co.jp/original/travelling/240825.html,7,Australia,Conner Youngblood,Australia / Conner Youngblood,,,0,,,
2024.08.25,,https://www.j-wave.co.jp/original/travelling/240825.html,8,Salt Water,Ed Sheeran,Salt Water / Ed Sheeran,,,0,,,
2024.08.25,,https://www.j-wave.co.jp/original/travelling/240825.html,9,I Let Go,HNNY,I Let Go / HNNY,,,0,,,
2024.09.01,,https://www.j-wave.co.jp/original/travelling/240901.html,1,"Tonight, Tonight",Snail Mail,"Tonight, Tonight / Snail Mail",,,0,,,
2024.09.01,,https://www.j-wave.co.jp/original/travelling/240901.html,2,I'm On Fire,John Mayer,I'm On Fire / John Mayer,,,0,,,
2024.09.01,,https://www.j-wave.co.jp/original/travelling/240901.html,3,Either Way,Wilco,Either Way / Wilco,,,0,,,
2024.09.01,,https://www.j-wave.co.jp/original/travelling/240901.html,4,Gold,Sigur Ros,Gold / Sigur Ros,,,0,,,
2024.09.01,,https://www.j-wave.co.jp/original/travelling/240901.html,5,さまよいの果て波は寄せる,松任谷由実,さまよいの果て波は寄せる / 松任谷由実,,,0,,,
2024.09.01,,https://www.j-wave.co.jp/original/travelling/240901.html,6,Leave My Home,FKJ,Leave My Home / FKJ,,,0,,,
2024.09.01,,https://www.j-wave.co.jp/original/travelling/240901.html,7,Les Fleurs,Minnie Riperton,Les Fleurs / Minnie Riperton,,,0,,,
2024.09.01,,https://www.j-wave.co.jp/original/travelling/240901.html,8,To Love,Tigran Hamasyan,To Love / Tigran Hamasyan,,,0,,,
2024.09.01,,https://www.j-wave.co.jp/original/travelling/240901.html,9,Aziz And Azizah,Kip Hanrahan,Aziz And Azizah / Kip Hanrahan,,,0,,,
2024.09.08,,https://www.j-wave.co.jp/original/travelling/240908.html,1,星の彼方へ,フリッパーズギター,星の彼方へ / フリッパーズギター,,,0,,,
2024.09.08,,https://www.j-wave.co.jp/original/travelling/240908.html,2,Renaissance,Punpee,Renaissance / Punpee,,,0,,,
2024.09.08,,https://www.j-wave.co.jp/original/travelling/240908.html,3,水色のワゴン,ハイファイセット,水色のワゴン / ハイファイセット,,,0,,,
2024.09.08,,https://www.j-wave.co.jp/original/travelling/240908.html,4,Reflections In A Palace Lake - 京都慕情 -,武田カオリ,Reflections In A Palace Lake - 京都慕情 - / 武田カオリ,,,0,,,
2024.09.08,,https://www.j-wave.co.jp/original/travelling/240908.html,5,Talassa,ペトロールズ,Talassa / ペトロールズ,,,0,,,
2024.09.08,,https://www.j-wave.co.jp/original/travelling/240908.html,6,Lovers Rock,TV Girl,Lovers Rock / TV Girl,,,0,,,
2024.09.08,,https://www.j-wave.co.jp/original/travelling/240908.html,7,Neon,John Mayer,Neon / John Mayer,,,0,,,
2024.09.08,,https://www.j-wave.co.jp/original/travelling/240908.html,8,This Will Be,Natalie Cole,This Will Be / Natalie Cole,,,0,,,
2024.09.08,,https://www.j-wave.co.jp/original/travelling/240908.html,9,Robinson Crusoe,Art Of Noise,Robinson Crusoe / Art Of Noise,,,0,,,
2024.09.15,,https://www.j-wave.co.jp/original/travelling/240915.html,1,A Little Spice (Gang Starr Remix),Loose Ends,A Little Spice (Gang Starr Remix) / Loose Ends,,,0,,,
2024.09.15,,https://www.j-wave.co.jp/original/travelling/240915.html,2,G.O.D. (Gaining One's Definition),Common,G.O.D. (Gaining One's Definition) / Common,,,0,,,
2024.09.15,,https://www.j-wave.co.jp/original/travelling/240915.html,3,Another Day,少年ナイフ,Another Day / 少年ナイフ,,,0,,,
2024.09.15,,https://www.j-wave.co.jp/original/travelling/240915.html,4,I'd Do It Again,Violette Wautier,I'd Do It Again / Violette Wautier,,,0,,,
2024.09.15,,https://www.j-wave.co.jp/original/travelling/240915.html,5,Lululu,Home,Lululu / Home,,,0,,,
2024.09.15,,https://www.j-wave.co.jp/original/travelling/240915.html,6,Tunnel,The Dining Rooms,Tunnel / The Dining Rooms,,,0,,,
2024.09.15,,https://www.j-wave.co.jp/original/travelling/240915.html,7,Shhh,Miles Davis,Shhh / Miles Davis,,,0,,,
2024.09.15,,https://www.j-wave.co.jp/original/travelling/240915.html,8,Checo Y Moi,Yuuf,Checo Y Moi / Yuuf,,,0,,,
2024.09.15,,https://www.j-wave.co.jp/original/travelling/240915.html,9,6 Feet Under,Kenzie,6 Feet Under / Kenzie,,,0,,,
2024.09.22,,https://www.j-wave.co.jp/original/travelling/240922.html,1,Papa Was A Rodeo,The Magnetic Fields,Papa Was A Rodeo / The Magnetic Fields,,,0,,,
2024.09.22,,https://www.j-wave.co.jp/original/travelling/240922.html,2,Diamkonds On The Inside,Ben Harper,Diamkonds On The Inside / Ben Harper,,,0,,,
2024.09.22,,https://www.j-wave.co.jp/original/travelling/240922.html,3,Dry Your Eyes,The Streets,Dry Your Eyes / The Streets,,,0,,,
2024.09.22,,https://www.j-wave.co.jp/original/travelling/240922.html,4,Amaimono (Sweet Thing),"Mocky feat. Nia Andrews, Joey Dosik","Amaimono (Sweet Thing) / Mocky feat. Nia Andrews, Joey Dosik",,,0,,,
2024.09.22,,https://www.j-wave.co.jp/original/travelling/240922.html,5,Season,フィッシュマンズ,Season / フィッシュマンズ,,,0,,,
2024.09.22,,https://www.j-wave.co.jp/original/travelling/240922.html,6,Because,Dave Clark Five,Because / Dave Clark Five,,,0,,,
2024.09.22,,https://www.j-wave.co.jp/original/travelling/240922.html,7,Soul Serenade,King Curtis,Soul Serenade / King Curtis,,,0,,,
2024.09.22,,https://www.j-wave.co.jp/original/travelling/240922.html,8,Wishing,John Frusciante,Wishing / John Frusciante,,,0,,,
2024.09.22,,https://www.j-wave.co.jp/original/travelling/240922.html,9,Turquoise Galaxy,Yussef Dayes,Turquoise Galaxy / Yussef Dayes,,,0,,,
2024.09.29,,https://www.j-wave.co.jp/original/travelling/240929.html,1,Digy's Dinner (Monnow Valley Version),Oasis,Digy's Dinner (Monnow Valley Version) / Oasis,,,0,,,
2024.09.29,,https://www.j-wave.co.jp/original/travelling/240929.html,2,West,Will Van Horn,West / Will Van Horn,,,0,,,
2024.09.29,,https://www.j-wave.co.jp/original/travelling/240929.html,3,The Luckiest,Ben Folds,The Luckiest / Ben Folds,,,0,,,
2024.09.29,,https://www.j-wave.co.jp/original/travelling/240929.html,4,The End,Bruno Major,The End / Bruno Major,,,0,,,
2024.09.29,,https://www.j-wave.co.jp/original/travelling/240929.html,5,晩夏（ひとりの季節）,荒井由実,晩夏（ひとりの季節）/ 荒井由実,,,0,,,
2024.09.29,,https://www.j-wave.co.jp/original/travelling/240929.html,6,September,Campsite Dream,September / Campsite Dream,,,0,,,
2024.09.29,,https://www.j-wave.co.jp/original/travelling/240929.html,7,You'll Never Find Another Love Like You,Lou Rawls,You'll Never Find Another Love Like You / Lou Rawls,,,0,,,
2024.09.29,,https://www.j-wave.co.jp/original/travelling/240929.html,8,Aura,Soultwin,Aura / Soultwin,,,0,,,
2024.09.29,,https://www.j-wave.co.jp/original/travelling/240929.html,9,Road Of The Lonely Ones,Madlib,Road Of The Lonely Ones / Madlib,,,0,,,
2024.10.06,,https://www.j-wave.co.jp/original/travelling/241006.html,1,Believe It Or Not,Joey Scarbury,Believe It Or Not / Joey Scarbury,,,0,,,
2024.10.06,,https://www.j-wave.co.jp/original/travelling/241006.html,2,Last December,Prince,Last December / Prince,,,0,,,
2024.10.06,,https://www.j-wave.co.jp/original/travelling/241006.html,3,Walking Flames,Actress,Walking Flames / Actress,,,0,,,
2024.10.06,,https://www.j-wave.co.jp/original/travelling/241006.html,4,I Saw You,Brian Eno,I Saw You / Brian Eno,,,0,,,
2024.10.06,,https://www.j-wave.co.jp/original/travelling/241006.html,5,Revelations,Ono Yoko & Cat Power,Revelations / Ono Yoko & Cat Power,,,0,,,
2024.10.06,,https://www.j-wave.co.jp/original/travelling/241006.html,6,真夜中のプール,斉藤和義,真夜中のプール / 斉藤和義,,,0,,,
2024.10.06,,https://www.j-wave.co.jp/original/travelling/241006.html,7,情熱の薔薇,三宅洋平,情熱の薔薇 / 三宅洋平,,,0,,,
2024.10.06,,https://www.j-wave.co.jp/original/travelling/241006.html,8,夕暮れ電車に飛び乗れ,空気公団,夕暮れ電車に飛び乗れ / 空気公団,,,0,,,
2024.10.06,,https://www.j-wave.co.jp/original/travelling/241006.html,9,Robinson Crusoe (Remix by Youth),Art Of Noise,Robinson Crusoe (Remix by Youth) / Art Of Noise,,,0,,,
2024.10.13,,https://www.j-wave.co.jp/original/travelling/241013.html,1,Loving You,Michael Jackson,Loving You / Michael Jackson,,,0,,,
2024.10.13,,https://www.j-wave.co.jp/original/travelling/241013.html,2,Books Are Burning,XTC,Books Are Burning / XTC,,,0,,,
2024.10.13,,https://www.j-wave.co.jp/original/travelling/241013.html,3,Lost In Your Eyes,Debbie Gibson,Lost In Your Eyes / Debbie Gibson,,,0,,,
2024.10.13,,https://www.j-wave.co.jp/original/travelling/241013.html,4,Time's Running Away,Kelly Jones,Time's Running Away / Kelly Jones,,,0,,,
2024.10.13,,https://www.j-wave.co.jp/original/travelling/241013.html,5,Flow,Gagle,Flow / Gagle,,,0,,,
2024.10.13,,https://www.j-wave.co.jp/original/travelling/241013.html,6,Strings Of Eden,Alex Kassian,Strings Of Eden / Alex Kassian,,,0,,,
2024.10.13,,https://www.j-wave.co.jp/original/travelling/241013.html,7,Tuesday,Toro y Moi,Tuesday / Toro y Moi,,,0,,,
2024.10.13,,https://www.j-wave.co.jp/original/travelling/241013.html,8,"So, Soo Pretty",LANY,"So, Soo Pretty / LANY",,,0,,,
2024.10.13,,https://www.j-wave.co.jp/original/travelling/241013.html,9,Past Lives,Borns,Past Lives / Borns,,,0,,,
2024.10.20,,https://www.j-wave.co.jp/original/travelling/241020.html,1,Bold As Love,Jimi Hendrix,Bold As Love / Jimi Hendrix,,,0,,,
2024.10.20,,https://www.j-wave.co.jp/original/travelling/241020.html,2,Paradise,Sade,Paradise / Sade,,,0,,,
2024.10.20,,https://www.j-wave.co.jp/original/travelling/241020.html,3,Best Day Ever,Mac Miller,Best Day Ever / Mac Miller,,,0,,,
2024.10.20,,https://www.j-wave.co.jp/original/travelling/241020.html,4,Black Dog,Arlo Parks,Black Dog / Arlo Parks,,,0,,,
2024.10.20,,https://www.j-wave.co.jp/original/travelling/241020.html,5,さびしさ,折坂悠太,さびしさ / 折坂悠太,,,0,,,
2024.10.20,,https://www.j-wave.co.jp/original/travelling/241020.html,6,GIRL FRIEND,ルースターズ,GIRL FRIEND / ルースターズ,,,0,,,
2024.10.20,,https://www.j-wave.co.jp/original/travelling/241020.html,7,Paper Moon,Personz,Paper Moon / Personz,,,0,,,
2024.10.20,,https://www.j-wave.co.jp/original/travelling/241020.html,8,Womn 〜Wの悲劇より〜,薬師丸ひろ子,Womn 〜Wの悲劇より〜 / 薬師丸ひろ子,,,0,,,
2024.10.20,,https://www.j-wave.co.jp/original/travelling/241020.html,9,In A Little While (Demo),Noel Gallagher's High Flying Birds,In A Little While (Demo) / Noel Gallagher's High Flying Birds,,,0,,,
2024.10.27,,https://www.j-wave.co.jp/original/travelling/241027.html,1,New Scream,Turnover,New Scream / Turnover,,,0,,,
2024.10.27,,https://www.j-wave.co.jp/original/travelling/241027.html,2,True Love,Hovvdy,True Love / Hovvdy,,,0,,,
2024.10.27,,https://www.j-wave.co.jp/original/travelling/241027.html,3,Guitar Song,Rex Orange County,Guitar Song / Rex Orange County,,,0,,,
2024.10.27,,https://www.j-wave.co.jp/original/travelling/241027.html,4,A Piper For Janet,Cosmo Pyke,A Piper For Janet / Cosmo Pyke,,,0,,,
2024.10.27,,https://www.j-wave.co.jp/original/travelling/241027.html,5,月光ワルツ,こだま和文 meets UA,月光ワルツ / こだま和文 meets UA,,,0,,,
2024.10.27,,https://www.j-wave.co.jp/original/travelling/241027.html,6,Waterloo Sunset,Peter Gabriel,Waterloo Sunset / Peter Gabriel,,,0,,,
2024.10.27,,https://www.j-wave.co.jp/original/travelling/241027.html,7,We Fell In Love In October,Girl In Red,We Fell In Love In October / Girl In Red,,,0,,,
2024.10.27,,https://www.j-wave.co.jp/original/travelling/241027.html,8,The Water Is Wide,Eva Cassidy,The Water Is Wide / Eva Cassidy,,,0,,,
2024.10.27,,https://www.j-wave.co.jp/original/travelling/241027.html,9,Turn Me Inside (Zero 7 Remix),Vegyn,Turn Me Inside (Zero 7 Remix) / Vegyn,,,0,,,
2024.11.03,,https://www.j-wave.co.jp/original/travelling/241103.html,1,Young Man,Hyukho & Sunset Rollercoaster,Young Man / Hyukho & Sunset Rollercoaster,,,0,,,
2024.11.03,,https://www.j-wave.co.jp/original/travelling/241103.html,2,Play It Cool,Alton Ellis,Play It Cool / Alton Ellis,,,0,,,
2024.11.03,,https://www.j-wave.co.jp/original/travelling/241103.html,3,Hometown Waltz,Rufus Wainwright,Hometown Waltz / Rufus Wainwright,,,0,,,
2024.11.03,,https://www.j-wave.co.jp/original/travelling/241103.html,4,Joao Sabino,Gilberto Gil,Joao Sabino / Gilberto Gil,,,0,,,
2024.11.03,,https://www.j-wave.co.jp/original/travelling/241103.html,5,さあいこう,Wyolica,さあいこう / Wyolica,,,0,,,
2024.11.03,,https://www.j-wave.co.jp/original/travelling/241103.html,6,Hey D.J.,A Lighter Shade Of Brown,Hey D.J. / A Lighter Shade Of Brown,,,0,,,
2024.11.03,,https://www.j-wave.co.jp/original/travelling/241103.html,7,Mary Jane (All Night Long),Mary J. Blige,Mary Jane (All Night Long) / Mary J. Blige,,,0,,,
2024.11.03,,https://www.j-wave.co.jp/original/travelling/241103.html,8,John Redcorn,SiR,John Redcorn / SiR,,,0,,,
2024.11.03,,https://www.j-wave.co.jp/original/travelling/241103.html,9,Cody,Mogwai,Cody / Mogwai,,,0,,,
2024.11.10,,https://www.j-wave.co.jp/original/travelling/241110.html,1,Dragonflies (Cantoma Remix),Jose Padilla,Dragonflies (Cantoma Remix) / Jose Padilla,,,0,,,
2024.11.10,,https://www.j-wave.co.jp/original/travelling/241110.html,2,Lovesong,Adele,Lovesong / Adele,,,0,,,
2024.11.10,,https://www.j-wave.co.jp/original/travelling/241110.html,3,Dans Le Jardin D'eden,Isabelle Antenna,Dans Le Jardin D'eden / Isabelle Antenna,,,0,,,
2024.11.10,,https://www.j-wave.co.jp/original/travelling/241110.html,4,Speyside,Bon Iver,Speyside / Bon Iver,,,0,,,
2024.11.10,,https://www.j-wave.co.jp/original/travelling/241110.html,5,自己嫌悪,キミドリ,自己嫌悪 / キミドリ,,,0,,,
2024.11.10,,https://www.j-wave.co.jp/original/travelling/241110.html,6,Pain,The War On Drugs,Pain / The War On Drugs,,,0,,,
2024.11.10,,https://www.j-wave.co.jp/original/travelling/241110.html,7,Travelling East,Eric Clapton,Travelling East / Eric Clapton,,,0,,,
2024.11.10,,https://www.j-wave.co.jp/original/travelling/241110.html,8,Yellow (Acoustic Version),Coldplay,Yellow (Acoustic Version) / Coldplay,,,0,,,
2024.11.10,,https://www.j-wave.co.jp/original/travelling/241110.html,9,This Bliss,Accelera Deck,This Bliss / Accelera Deck,,,0,,,
2024.11.17,,https://www.j-wave.co.jp/original/travelling/241117.html,1,The Ballad Of Peter Pumpkinhead,XTC,The Ballad Of Peter Pumpkinhead / XTC,,,0,,,
2024.11.17,,https://www.j-wave.co.jp/original/travelling/241117.html,2,Headspace,Cruush,Headspace / Cruush,,,0,,,
2024.11.17,,https://www.j-wave.co.jp/original/travelling/241117.html,3,I Just Wanna Know,Pun,I Just Wanna Know / Pun,,,0,,,
2024.11.17,,https://www.j-wave.co.jp/original/travelling/241117.html,4,Breakfast For One,Topeka Clementine,Breakfast For One / Topeka Clementine,,,0,,,
2024.11.17,,https://www.j-wave.co.jp/original/travelling/241117.html,5,美しい日々,ノンブラリ,美しい日々 / ノンブラリ,,,0,,,
2024.11.17,,https://www.j-wave.co.jp/original/travelling/241117.html,6,Superstar,くるり,Superstar / くるり,,,0,,,
2024.11.17,,https://www.j-wave.co.jp/original/travelling/241117.html,7,怪獣の腕のなか,きのこ帝国,怪獣の腕のなか / きのこ帝国,,,0,,,
2024.11.17,,https://www.j-wave.co.jp/original/travelling/241117.html,8,しゅーしゃいん,寺尾紗穂,しゅーしゃいん / 寺尾紗穂,,,0,,,
2024.11.17,,https://www.j-wave.co.jp/original/travelling/241117.html,9,Love Is Everywhere,Phaorah Sanders,Love Is Everywhere / Phaorah Sanders,,,0,,,
2024.11.24,,https://www.j-wave.co.jp/original/travelling/241124.html,1,Tage Wie Diese,Die Toten Hosen,Tage Wie Diese / Die Toten Hosen,,,0,,,
2024.11.24,,https://www.j-wave.co.jp/original/travelling/241124.html,2,Disillusioned,Daniel Caesar,Disillusioned / Daniel Caesar,,,0,,,
2024.11.24,,https://www.j-wave.co.jp/original/travelling/241124.html,3,Underdog,Alicia Keys,Underdog / Alicia Keys,,,0,,,
2024.11.24,,https://www.j-wave.co.jp/original/travelling/241124.html,4,Young Lion,Sade Adu,Young Lion / Sade Adu,,,0,,,
2024.11.24,,https://www.j-wave.co.jp/original/travelling/241124.html,5,Seabed Eden,青葉市子,Seabed Eden / 青葉市子,,,0,,,
2024.11.24,,https://www.j-wave.co.jp/original/travelling/241124.html,6,Congratulations,Mac Miller,Congratulations / Mac Miller,,,0,,,
2024.11.24,,https://www.j-wave.co.jp/original/travelling/241124.html,7,Juna,Clairo,Juna / Clairo,,,0,,,
2024.11.24,,https://www.j-wave.co.jp/original/travelling/241124.html,8,Somewhere,LANY,Somewhere / LANY,,,0,,,
2024.11.24,,https://www.j-wave.co.jp/original/travelling/241124.html,9,Landslide,Smashing Pumpkins,Landslide / Smashing Pumpkins,,,0,,,
2024.12.01,,https://www.j-wave.co.jp/original/travelling/241201.html,1,What's Happening?,The Byrds,What's Happening? / The Byrds,,,0,,,
2024.12.01,,https://www.j-wave.co.jp/original/travelling/241201.html,2,Taffy Butt,Cyndi Lauper & Bob's Burger,Taffy Butt / Cyndi Lauper & Bob's Burger,,,0,,,
2024.12.01,,https://www.j-wave.co.jp/original/travelling/241201.html,3,Karma Police,Radiohead,Karma Police / Radiohead,,,0,,,
2024.12.01,,https://www.j-wave.co.jp/original/travelling/241201.html,4,Ambivalence Avenue,Bibio,Ambivalence Avenue / Bibio,,,0,,,
2024.12.01,,https://www.j-wave.co.jp/original/travelling/241201.html,5,Bird Of Passage,Costarica,Bird Of Passage / Costarica,,,0,,,
2024.12.01,,https://www.j-wave.co.jp/original/travelling/241201.html,6,1999,羊文学,1999 / 羊文学,,,0,,,
2024.12.01,,https://www.j-wave.co.jp/original/travelling/241201.html,7,Allday,HIMI,Allday / HIMI,,,0,,,
2024.12.01,,https://www.j-wave.co.jp/original/travelling/241201.html,8,On The Boardwalk,TUBE,On The Boardwalk / TUBE,,,0,,,
2024.12.01,,https://www.j-wave.co.jp/original/travelling/241201.html,9,Summer's Gone,Honeydip,Summer's Gone / Honeydip,,,0,,,
2024.12.08,,https://www.j-wave.co.jp/original/travelling/241208.html,1,Cosmic Dancer,T-Rex,Cosmic Dancer / T-Rex,,,0,,,
2024.12.08,,https://www.j-wave.co.jp/original/travelling/241208.html,2,Petit Prince Du Macadam,Folamour,Petit Prince Du Macadam / Folamour,,,0,,,
2024.12.08,,https://www.j-wave.co.jp/original/travelling/241208.html,3,Ain't Nothing,Taeyoung Boy feat. Friday Night Plan,Ain't Nothing / Taeyoung Boy feat. Friday Night Plan,,,0,,,
2024.12.08,,https://www.j-wave.co.jp/original/travelling/241208.html,4,Dear Mary,Swallow,Dear Mary / Swallow,,,0,,,
2024.12.08,,https://www.j-wave.co.jp/original/travelling/241208.html,5,いい湯だな,STUTS & 大貫妙子,いい湯だな / STUTS & 大貫妙子,,,0,,,
2024.12.08,,https://www.j-wave.co.jp/original/travelling/241208.html,6,You Always Hurt The One You Love,Laura Michele,You Always Hurt The One You Love / Laura Michele,,,0,,,
2024.12.08,,https://www.j-wave.co.jp/original/travelling/241208.html,7,Heart To Heart,Mac DeMarco,Heart To Heart / Mac DeMarco,,,0,,,
2024.12.08,,https://www.j-wave.co.jp/original/travelling/241208.html,8,Hand Me Down,Mac Miller,Hand Me Down / Mac Miller,,,0,,,
2024.12.08,,https://www.j-wave.co.jp/original/travelling/241208.html,9,Be The One (Acoustic),Dua Lipa,Be The One (Acoustic) / Dua Lipa,,,0,,,
2024.12.15,,https://www.j-wave.co.jp/original/travelling/241215.html,1,YOu Have Been Loved (MTV Unplugged Live),George Michael,YOu Have Been Loved (MTV Unplugged Live) / George Michael,,,0,,,
2024.12.15,,https://www.j-wave.co.jp/original/travelling/241215.html,2,She Talks To Angels,The Black Crowes,She Talks To Angels / The Black Crowes,,,0,,,
2024.12.15,,https://www.j-wave.co.jp/original/travelling/241215.html,3,Two Thousand Years,Billy Joel,Two Thousand Years / Billy Joel,,,0,,,
2024.12.15,,https://www.j-wave.co.jp/original/travelling/241215.html,4,"Baby, It's Cold Outside",Jimmy Smith & Wes Montgomery,"Baby, It's Cold Outside / Jimmy Smith & Wes Montgomery",,,0,,,
2024.12.15,,https://www.j-wave.co.jp/original/travelling/241215.html,5,Another Word,きのこ帝国,Another Word / きのこ帝国,,,0,,,
2024.12.15,,https://www.j-wave.co.jp/original/travelling/241215.html,6,TraveL,Michelle Ndegeocello,TraveL / Michelle Ndegeocello,,,0,,,
2024.12.15,,https://www.j-wave.co.jp/original/travelling/241215.html,7,Wake Up Time,Tom Petty,Wake Up Time / Tom Petty,,,0,,,
2024.12.15,,https://www.j-wave.co.jp/original/travelling/241215.html,8,Beautiful World,Blondes,Beautiful World / Blondes,,,0,,,
2024.12.15,,https://www.j-wave.co.jp/original/travelling/241215.html,9,Self Control,Cavetown,Self Control / Cavetown,,,0,,,
2024.12.22,,https://www.j-wave.co.jp/original/travelling/241222.html,1,Take Me Away,Osny Melo,Take Me Away / Osny Melo,,,0,,,
2024.12.22,,https://www.j-wave.co.jp/original/travelling/241222.html,2,Before You Walk Out Of My Life,Monica,Before You Walk Out Of My Life / Monica,,,0,,,
